time_s,raw_roll_deg,raw_pitch_deg,filtered_roll_deg,filtered_pitch_deg,x_motor_command_mm,y_motor_command_mm,x_position_mm,y_position_mm,residual_roll_deg,residual_pitch_deg,stabilization_error_deg,stable
253.81000,5.50592,-5.92527,5.68144,-5.76837,-21.78035,23.91860,-23.39884,22.04833,-0.16827,-0.25629,0.30659,true
253.82000,5.65581,-5.81495,5.67600,-5.77826,-22.59525,23.31067,-23.33188,22.15353,-0.15697,-0.23987,0.28667,true
253.83000,5.43596,-5.77459,5.62507,-5.77748,-21.48166,23.09436,-23.17769,22.23193,-0.16935,-0.21950,0.27723,true
253.84000,5.28942,-5.74491,5.55385,-5.77057,-20.79108,22.94407,-22.97881,22.29127,-0.19085,-0.19775,0.27482,true
253.85000,5.23938,-6.24306,5.48713,-5.87082,-20.61405,25.48830,-22.78174,22.55769,-0.20831,-0.23140,0.31134,true
253.86000,5.29451,-6.10033,5.44626,-5.91952,-20.96766,24.65200,-22.63057,22.73222,-0.21138,-0.23646,0.31717,true
253.87000,5.08690,-5.96709,5.37001,-5.92961,-19.95510,23.92032,-22.40761,22.83123,-0.23189,-0.22180,0.32089,true
253.88000,5.03313,-5.98064,5.29853,-5.94044,-19.76457,23.97830,-22.18736,22.92682,-0.24831,-0.20873,0.32438,true
253.89000,5.21403,-6.01748,5.28060,-5.95678,-20.76382,24.15407,-22.06873,23.02909,-0.23658,-0.19951,0.30947,true
253.90000,5.13060,-6.16067,5.24878,-6.00004,-20.35856,24.86537,-21.92622,23.18211,-0.23278,-0.20452,0.30986,true
253.91000,5.34335,-6.28510,5.26884,-6.06053,-21.47669,25.45174,-21.88876,23.37125,-0.20335,-0.21771,0.29791,true
253.92000,5.31801,-6.12320,5.27928,-6.07382,-21.32574,24.56125,-21.84184,23.47041,-0.18118,-0.20622,0.27451,true
253.93000,4.66366,-6.33998,5.14866,-6.13030,-17.98225,25.65062,-21.52021,23.65210,-0.23140,-0.21727,0.31741,true
253.94000,5.02571,-6.31921,5.12257,-6.17038,-19.96856,25.48318,-21.39090,23.80469,-0.22516,-0.21921,0.31424,true
253.95000,4.70047,-6.03875,5.03301,-6.14245,-18.34085,24.01123,-21.13673,23.82190,-0.25117,-0.18698,0.31312,true
253.96000,4.78093,-6.38204,4.97953,-6.19329,-18.84839,25.78984,-20.94604,23.98590,-0.25698,-0.19681,0.32369,true
253.97000,4.96167,-6.10579,4.97574,-6.17472,-19.82718,24.32760,-20.85280,24.01437,-0.23746,-0.17113,0.29270,true
253.98000,4.90381,-6.00569,4.96048,-6.13886,-19.53668,23.83814,-20.74312,23.99968,-0.22530,-0.13894,0.26470,true
253.99000,4.63244,-6.41843,4.89087,-6.19818,-18.17147,25.97907,-20.52882,24.16463,-0.24133,-0.15702,0.28791,true
254.00000,4.73719,-6.07962,4.85827,-6.17302,-18.78090,24.18899,-20.38316,24.16666,-0.23752,-0.13135,0.27142,true
254.01000,4.70432,-6.36879,4.82560,-6.21456,-18.64914,25.68898,-20.23866,24.29352,-0.23406,-0.14118,0.27334,true
254.02000,4.45100,-6.31275,4.74612,-6.23539,-17.39485,25.35825,-20.00167,24.38225,-0.25430,-0.13983,0.29021,true
254.03000,4.28772,-6.65944,4.64886,-6.32536,-16.65021,27.10091,-19.72238,24.60881,-0.28174,-0.17316,0.33070,true
254.04000,4.42042,-6.71397,4.60039,-6.40782,-17.43217,27.28032,-19.53153,24.83143,-0.28249,-0.19996,0.34610,true
254.05000,4.50111,-6.56774,4.57933,-6.44175,-17.89600,26.44563,-19.39524,24.96595,-0.26948,-0.20026,0.33575,true
254.06000,4.48057,-6.66355,4.55837,-6.48881,-17.81442,26.89645,-19.26350,25.12682,-0.25750,-0.20710,0.33045,true
254.07000,4.23503,-6.64453,4.48977,-6.52185,-16.58696,26.74820,-19.04046,25.26194,-0.27035,-0.20637,0.34011,true
254.08000,4.17513,-6.37894,4.42301,-6.49153,-16.35687,25.35967,-18.81683,25.27008,-0.28120,-0.17401,0.33068,true
254.09000,4.27095,-6.81417,4.39075,-6.55998,-16.91772,27.60908,-18.65857,25.46500,-0.27390,-0.19373,0.33549,true
254.10000,4.15770,-6.53898,4.34130,-6.55553,-16.37626,26.13298,-18.46838,25.52066,-0.27580,-0.17536,0.32683,true
254.11000,4.53501,-6.83108,4.38240,-6.61399,-18.35161,27.62528,-18.45865,25.69605,-0.23226,-0.18998,0.30006,true
254.12000,4.04997,-6.78161,4.31187,-6.64956,-15.83679,27.30951,-18.24016,25.83050,-0.24817,-0.19193,0.31373,true
254.13000,4.22780,-6.84648,4.29403,-6.69134,-16.81938,27.60100,-18.12176,25.97805,-0.23641,-0.19683,0.30762,true
254.14000,4.05633,-6.99285,4.24360,-6.75531,-15.96570,28.30071,-17.94209,26.17160,-0.24193,-0.21241,0.32194,true
254.15000,4.25777,-6.97171,4.24660,-6.80123,-17.04656,28.12319,-17.86746,26.33423,-0.22026,-0.21767,0.30967,true
254.16000,4.39463,-6.81522,4.27801,-6.80420,-17.74020,27.27616,-17.85686,26.41273,-0.18620,-0.20101,0.27400,true
254.17000,3.82012,-7.02846,4.18086,-6.85178,-14.78036,28.35878,-17.60048,26.57490,-0.21926,-0.20805,0.30226,true
254.18000,3.79199,-6.90135,4.09835,-6.86230,-14.74323,27.65954,-17.36238,26.66529,-0.24225,-0.19598,0.31159,true
254.19000,3.69495,-6.99601,4.01276,-6.89067,-14.33920,28.13008,-17.11045,26.78735,-0.26485,-0.19383,0.32820,true
254.20000,4.01239,-7.35203,4.01268,-6.98856,-16.04916,29.91203,-17.02201,27.04774,-0.24282,-0.22662,0.33214,true
254.21000,3.72117,-7.10212,3.95083,-7.01265,-14.56629,28.53251,-16.81736,27.17147,-0.25351,-0.21978,0.33552,true
254.22000,3.52010,-7.10017,3.85944,-7.03122,-13.60995,28.49627,-16.55008,27.28187,-0.27808,-0.21075,0.34892,true
254.23000,3.67446,-6.84229,3.82019,-6.99114,-14.49580,27.16281,-16.37889,27.27195,-0.27453,-0.17315,0.32457,true
254.24000,3.49697,-6.94709,3.75161,-6.98179,-13.63485,27.74025,-16.15022,27.31098,-0.28594,-0.15405,0.32480,true
254.25000,3.58956,-7.24051,3.71723,-7.03668,-14.18125,29.24462,-15.98614,27.47211,-0.27931,-0.16866,0.32628,true
254.26000,3.72295,-7.34828,3.71844,-7.10280,-14.89805,29.73345,-15.89546,27.66056,-0.25542,-0.18766,0.31695,true
254.27000,3.64726,-6.95555,3.70334,-7.07155,-14.51129,27.66137,-15.78012,27.66063,-0.24169,-0.15640,0.28788,true
254.28000,3.41785,-7.29450,3.64276,-7.11886,-13.35958,29.42150,-15.57841,27.80737,-0.25184,-0.16702,0.30219,true
254.29000,3.39748,-6.93078,3.59072,-7.07895,-13.32202,27.51770,-15.39037,27.78323,-0.25687,-0.13315,0.28933,true
254.30000,3.45953,-7.21333,3.56289,-7.10746,-13.69483,29.00009,-15.24908,27.88463,-0.24938,-0.13631,0.28420,true
254.31000,3.24899,-7.36102,3.49628,-7.16126,-12.65312,29.72102,-15.03275,28.03766,-0.26190,-0.15185,0.30274,true
254.32000,3.11441,-7.04911,3.41526,-7.13747,-12.04055,28.07394,-14.78340,28.04069,-0.28059,-0.12729,0.30811,true
254.33000,3.28665,-7.50140,3.38797,-7.21468,-13.00613,30.40309,-14.63529,28.23755,-0.27085,-0.15530,0.31221,true
254.34000,3.12750,-7.17840,3.33271,-7.20699,-12.22551,28.67397,-14.43448,28.27392,-0.27591,-0.13851,0.30873,true
254.35000,3.33725,-7.18129,3.33367,-7.20153,-13.35396,28.69709,-14.34443,28.30919,-0.25244,-0.12424,0.28135,true
254.36000,3.23756,-7.36636,3.31328,-7.23651,-12.84527,29.64547,-14.21950,28.42054,-0.24160,-0.13137,0.27500,true
254.37000,3.11026,-7.34199,3.27020,-7.25889,-12.21930,29.48317,-14.05282,28.50910,-0.24300,-0.13161,0.27636,true
254.38000,2.78697,-7.28784,3.16767,-7.26503,-10.62009,29.18298,-13.76676,28.56525,-0.27402,-0.12372,0.30065,true
254.39000,3.01201,-7.37420,3.13464,-7.28819,-11.87802,29.61604,-13.60936,28.65282,-0.26770,-0.12499,0.29544,true
254.40000,3.17026,-7.24484,3.14220,-7.27899,-12.71994,28.93201,-13.53525,28.67608,-0.24161,-0.10997,0.26546,true
254.41000,2.83633,-7.32396,3.07730,-7.28854,-11.01124,29.34495,-13.32491,28.73182,-0.25393,-0.10558,0.27500,true
254.42000,2.80801,-7.78051,3.02017,-7.39292,-10.93791,31.65938,-13.12600,28.97579,-0.26133,-0.14897,0.30081,true
254.43000,2.49159,-7.70168,2.90801,-7.45843,-9.38904,31.14395,-12.81458,29.15647,-0.29563,-0.16931,0.34068,true
254.44000,2.93071,-8.03155,2.91283,-7.58003,-11.74763,32.00000,-12.72567,29.39343,-0.26859,-0.23168,0.35470,true
254.45000,3.22623,-7.39334,2.97933,-7.54042,-13.24722,29.36945,-12.76913,29.39143,-0.21296,-0.19256,0.28711,true
254.46000,2.67955,-7.57048,2.91572,-7.54680,-10.39078,30.31475,-12.57094,29.46837,-0.22701,-0.17971,0.28953,true
254.47000,2.60969,-7.75699,2.85079,-7.59140,-10.10451,31.25753,-12.36540,29.61747,-0.24056,-0.18703,0.30471,true
254.48000,2.69261,-7.67148,2.81723,-7.60839,-10.59767,30.77339,-12.21809,29.71380,-0.23730,-0.17994,0.29780,true
254.49000,2.65916,-7.60123,2.78369,-7.60687,-10.46400,30.39710,-12.07192,29.77074,-0.23429,-0.16418,0.28609,true
254.50000,2.58157,-7.22493,2.74080,-7.52583,-10.10552,28.48256,-11.90805,29.66339,-0.23621,-0.10998,0.26056,true
254.51000,2.62469,-7.42870,2.71617,-7.50522,-10.37194,29.60871,-11.78004,29.65883,-0.22884,-0.09051,0.24609,true
254.52000,2.49305,-7.73362,2.66883,-7.55368,-9.72851,31.18394,-11.60908,29.78593,-0.23344,-0.10720,0.25688,true
254.53000,2.22355,-7.91293,2.57435,-7.62991,-8.40786,32.00000,-11.34231,29.97043,-0.26123,-0.13730,0.29511,true
254.54000,2.43007,-7.71758,2.54374,-7.64851,-9.56269,30.96608,-11.19401,30.05340,-0.25476,-0.13516,0.28840,true
254.55000,2.29273,-7.69929,2.49048,-7.65928,-8.89677,30.85262,-11.00257,30.12000,-0.26016,-0.12928,0.29051,true
254.56000,2.18065,-8.01622,2.42474,-7.73502,-8.38420,32.00000,-10.78437,30.27667,-0.27135,-0.16585,0.31802,true
254.57000,1.90309,-7.72577,2.31406,-7.73305,-7.04260,30.89298,-10.47256,30.32803,-0.30408,-0.15105,0.33953,true
254.58000,1.91144,-7.64590,2.22863,-7.71456,-7.20601,30.48841,-10.20035,30.34139,-0.32145,-0.12921,0.34645,true
254.59000,2.04486,-7.87445,2.18964,-7.74849,-7.97872,31.67243,-10.01521,30.45231,-0.31416,-0.13541,0.34210,true
254.60000,1.70239,-7.93264,2.08626,-7.78756,-6.27738,31.93170,-9.70373,30.57560,-0.33967,-0.14366,0.36880,true
254.61000,1.95838,-7.65152,2.05913,-7.75870,-7.69385,30.45750,-9.53624,30.56575,-0.32493,-0.11726,0.34544,true
254.62000,1.77133,-7.72633,1.99806,-7.75183,-6.77098,30.86997,-9.30580,30.59111,-0.32839,-0.10405,0.34448,true
254.63000,2.15288,-7.80637,2.03091,-7.76340,-8.78061,31.28505,-9.26203,30.64893,-0.28460,-0.10117,0.30204,true
254.64000,1.89846,-7.86842,2.00281,-7.78568,-7.44917,31.58838,-9.11096,30.72722,-0.27493,-0.10388,0.29390,true
254.65000,2.00049,-7.82092,2.00232,-7.79316,-7.99943,31.32217,-9.01833,30.77680,-0.25227,-0.09896,0.27098,true
254.66000,1.68346,-7.52195,1.93466,-7.73562,-6.38558,29.79158,-8.79894,30.69470,-0.26507,-0.06194,0.27221,true
254.67000,1.12224,-7.62441,1.76229,-7.71202,-3.60162,30.37618,-8.36583,30.66816,-0.32917,-0.04498,0.33223,true
254.68000,1.57594,-7.95181,1.72275,-7.76290,-6.10023,32.00000,-8.17703,30.77914,-0.32151,-0.06811,0.32864,true
254.69000,1.15371,-8.44052,1.60201,-7.90667,-3.99333,32.00000,-7.82839,30.88088,-0.35508,-0.18645,0.40106,true
254.70000,1.49533,-7.99239,1.57938,-7.92486,-5.86480,32.00000,-7.66475,30.97414,-0.33681,-0.18132,0.38252,true
254.71000,0.85837,-7.79467,1.42640,-7.89724,-2.64598,31.03648,-7.24652,30.97934,-0.38523,-0.15240,0.41428,true
254.72000,1.37837,-8.16592,1.41621,-7.95424,-5.46102,32.00000,-7.09773,31.06439,-0.35823,-0.18815,0.40463,true
254.73000,1.60525,-7.89041,1.45632,-7.94070,-6.62748,31.49192,-7.05854,31.10002,-0.30832,-0.16570,0.35002,true
254.74000,1.51233,-7.67200,1.46820,-7.88369,-6.11050,30.39452,-6.97954,31.04123,-0.27668,-0.12338,0.30295,true
254.75000,1.26125,-7.89249,1.42429,-7.88556,-4.81896,31.57957,-6.79949,31.08609,-0.27558,-0.11403,0.29824,true
254.76000,1.09106,-7.92077,1.35359,-7.89303,-4.00028,31.72154,-6.56622,31.13904,-0.28797,-0.10827,0.30765,true
254.77000,1.42968,-8.05961,1.36973,-7.92837,-5.80183,32.00000,-6.50252,31.21079,-0.25590,-0.12567,0.28509,true
254.78000,1.23547,-7.94155,1.34125,-7.93117,-4.79524,31.78059,-6.36025,31.25827,-0.24882,-0.11660,0.27478,true
254.79000,0.97023,-7.69051,1.26252,-7.88011,-3.47569,30.49919,-6.11987,31.19502,-0.26744,-0.08135,0.27954,true
254.80000,1.01578,-7.88772,1.21017,-7.88172,-3.79362,31.55920,-5.92602,31.22536,-0.27133,-0.07538,0.28161,true
254.81000,0.93351,-7.85020,1.15147,-7.87503,-3.43187,31.36637,-5.71817,31.23712,-0.27807,-0.06575,0.28574,true
254.82000,0.96363,-7.89515,1.11162,-7.87930,-3.64936,31.60257,-5.54577,31.26757,-0.27483,-0.06241,0.28182,true
254.83000,0.91197,-7.81829,1.06926,-7.86636,-3.42982,31.20652,-5.36944,31.26248,-0.27310,-0.05074,0.27778,true
254.84000,0.74906,-7.75771,1.00132,-7.84330,-2.64652,30.91217,-5.14253,31.23329,-0.28431,-0.03498,0.28646,true
254.85000,0.51254,-8.20161,0.89761,-7.91933,-1.51631,32.00000,-4.84035,31.29718,-0.31248,-0.09503,0.32661,true
254.86000,0.73609,-8.27825,0.86334,-7.99548,-2.76794,32.00000,-4.66764,31.35575,-0.30357,-0.15654,0.34156,true
254.87000,0.94659,-7.98668,0.88100,-7.99361,-3.87729,31.93711,-4.60178,31.40420,-0.26944,-0.14257,0.30483,true
254.88000,0.58391,-7.88721,0.81797,-7.97104,-2.01115,31.43262,-4.38590,31.40657,-0.27851,-0.11940,0.30302,true
254.89000,0.33947,-8.09849,0.71644,-7.99808,-0.83526,32.00000,-4.09001,31.45602,-0.30606,-0.13408,0.33414,true
254.90000,0.40477,-8.07449,0.65031,-8.01429,-1.27867,32.00000,-3.85573,31.50135,-0.31362,-0.13896,0.34302,true
254.91000,0.37874,-7.85110,0.59269,-7.97967,-1.21834,31.22616,-3.63595,31.47842,-0.31630,-0.11006,0.33490,true
254.92000,-0.02206,-7.78404,0.46226,-7.93816,0.75968,30.92249,-3.26965,31.43209,-0.35516,-0.08014,0.36408,true
254.93000,0.60148,-7.81369,0.49180,-7.91175,-2.55798,31.11881,-3.21034,31.40598,-0.31079,-0.06025,0.31658,true
254.94000,0.18994,-7.60953,0.42775,-7.84763,-0.43007,30.10803,-2.97865,31.29782,-0.31691,-0.02317,0.31776,true
254.95000,0.01359,-7.80052,0.33988,-7.83763,0.39799,31.15063,-2.69726,31.28556,-0.33444,-0.01624,0.33484,true
254.96000,-0.15392,-8.09090,0.23510,-7.89137,1.15501,32.00000,-2.37624,31.34509,-0.35896,-0.05510,0.36316,true
254.97000,0.24692,-7.78523,0.23761,-7.86885,-1.00059,31.02499,-2.26160,31.31842,-0.32779,-0.03924,0.33013,true
254.98000,-0.16489,-8.12930,0.15221,-7.92411,1.09918,32.00000,-1.98154,31.37522,-0.34317,-0.08031,0.35245,true
254.99000,-0.01732,-8.35754,0.11624,-8.01607,0.25444,32.00000,-1.79521,31.42728,-0.33256,-0.15925,0.36873,true
255.00000,-0.31067,-8.27629,0.02566,-8.07129,1.70896,32.00000,-1.50319,31.47501,-0.35014,-0.20253,0.40450,true
255.01000,-0.23038,-8.18394,-0.02867,-8.09519,1.20117,32.00000,-1.27783,31.51876,-0.34812,-0.21550,0.40943,true
255.02000,0.11357,-7.99278,0.00151,-8.07346,-0.60963,31.85927,-1.22215,31.54713,-0.30402,-0.18668,0.35676,true
255.03000,-0.15806,-8.08430,-0.03234,-8.07576,0.80653,32.00000,-1.05309,31.58487,-0.29562,-0.17954,0.34587,true
255.04000,-0.24987,-8.02825,-0.07850,-8.06568,1.23707,32.00000,-0.86224,31.61947,-0.29406,-0.16081,0.33516,true
255.05000,0.17256,-7.87677,-0.02523,-8.02560,-0.96445,31.30075,-0.87076,31.59291,-0.24292,-0.12737,0.27429,true
255.06000,-0.25083,-8.16030,-0.07310,-8.05418,1.24972,32.00000,-0.69405,31.62683,-0.24661,-0.14747,0.28734,true
255.07000,-0.58507,-8.24319,-0.18172,-8.09428,2.89947,32.00000,-0.39459,31.65793,-0.28037,-0.17980,0.33307,true
255.08000,-0.40901,-7.83169,-0.22995,-8.03857,1.88428,31.03995,-0.20469,31.60643,-0.28112,-0.13696,0.31271,true
255.09000,-0.42655,-8.02502,-0.27166,-8.03569,1.92093,32.00000,-0.02755,31.63923,-0.27855,-0.12588,0.30568,true
255.10000,-0.46911,-7.93158,-0.31356,-8.01360,2.09209,31.61261,0.14909,31.63701,-0.27629,-0.10435,0.29533,true
255.11000,-0.96983,-7.98445,-0.45280,-8.00742,4.59611,31.90596,0.51967,31.65942,-0.32288,-0.09256,0.33589,true
255.12000,-0.40429,-7.85365,-0.44251,-7.97479,1.56417,31.24665,0.60671,31.62502,-0.29083,-0.06853,0.29880,true
255.13000,-0.72791,-7.72947,-0.50306,-7.92274,3.22336,30.64994,0.82477,31.54377,-0.29687,-0.03680,0.29914,true
255.14000,-0.92332,-7.78856,-0.59223,-7.89427,4.15229,31.00769,1.10206,31.49909,-0.31672,-0.01950,0.31732,true
255.15000,-0.72985,-8.11850,-0.62143,-7.94185,3.06971,32.00000,1.26603,31.54084,-0.30492,-0.05664,0.31014,true
255.16000,-0.80682,-7.82719,-0.66077,-7.91752,3.42976,31.18353,1.44634,31.51106,-0.29918,-0.03975,0.30181,true
255.17000,-0.65534,-7.89230,-0.65961,-7.91217,2.61543,31.54166,1.54377,31.51361,-0.27367,-0.03377,0.27575,true
255.18000,-1.35358,-7.75769,-0.80686,-7.87939,6.17228,30.86204,1.92948,31.45931,-0.32449,-0.01456,0.32482,true
255.19000,-0.87439,-7.62978,-0.82119,-7.82643,3.57132,30.24649,2.06630,31.35824,-0.30461,0.01313,0.30490,true
255.20000,-0.63672,-8.09345,-0.78205,-7.88309,2.34540,32.00000,2.08956,31.41172,-0.25966,-0.03015,0.26140,true
255.21000,-1.03831,-7.97454,-0.83642,-7.90249,4.43313,31.99805,2.28485,31.46058,-0.26521,-0.03734,0.26782,true
255.22000,-1.22641,-8.04719,-0.91917,-7.93319,5.33159,32.00000,2.53875,31.50554,-0.28448,-0.05681,0.29010,true
255.23000,-0.80814,-7.98686,-0.89561,-7.94458,3.11130,32.00000,2.58646,31.54674,-0.24899,-0.05789,0.25564,true
255.24000,-1.11248,-8.14895,-0.94162,-7.98794,4.68679,32.00000,2.76149,31.58451,-0.25125,-0.09181,0.26750,true
255.25000,-1.38807,-7.57914,-1.03635,-7.90120,6.03990,29.87006,3.03469,31.44164,-0.27768,-0.04079,0.28066,true
255.26000,-1.26442,-7.66770,-1.08474,-7.85166,5.30678,30.41576,3.22403,31.35615,-0.27873,-0.01262,0.27902,true
255.27000,-1.21291,-7.99191,-1.11193,-7.88142,4.99163,32.00000,3.37133,31.40981,-0.26910,-0.02897,0.27066,true
255.28000,-1.21358,-7.68586,-1.13350,-7.83992,4.96534,30.52985,3.50416,31.33648,-0.25746,-0.00581,0.25753,true
255.29000,-1.38463,-7.70275,-1.18678,-7.81082,5.81281,30.66118,3.69655,31.28020,-0.26265,0.00923,0.26281,true
255.30000,-1.58651,-7.83346,-1.27160,-7.81562,6.78263,31.35857,3.95372,31.28673,-0.28317,0.00606,0.28323,true
255.31000,-1.62573,-7.89681,-1.34674,-7.83285,6.88971,31.67591,4.19839,31.31916,-0.29714,-0.00306,0.29715,true
255.32000,-1.69069,-7.87178,-1.41971,-7.84111,7.13843,31.52964,4.44339,31.33670,-0.30887,-0.00693,0.30894,true
255.33000,-1.57234,-7.77690,-1.45210,-7.82749,6.45606,31.03747,4.61112,31.31177,-0.29932,0.00046,0.29932,true
255.34000,-1.54931,-7.38685,-1.47272,-7.73399,6.30342,29.06613,4.75214,31.12463,-0.28469,0.04716,0.28857,true
255.35000,-1.76014,-7.75725,-1.53371,-7.73893,7.35448,31.05440,4.96900,31.11878,-0.29146,0.04077,0.29429,true
255.36000,-2.12034,-7.82620,-1.65818,-7.75745,9.12209,31.40012,5.31509,31.14222,-0.32940,0.02811,0.33060,true
255.37000,-1.78442,-7.85267,-1.68496,-7.77765,7.27557,31.51469,5.47847,31.17326,-0.31535,0.01567,0.31573,true
255.38000,-1.49682,-7.90764,-1.64504,-7.80523,5.78179,31.77254,5.50374,31.22320,-0.26911,0.00057,0.26911,true
255.39000,-1.90894,-8.29091,-1.70104,-7.90828,7.92399,32.00000,5.70543,31.28793,-0.27468,-0.08630,0.28791,true
255.40000,-2.21493,-7.69891,-1.81007,-7.86386,9.42100,30.56696,6.01506,31.22785,-0.30631,-0.05689,0.31154,true
255.41000,-2.28651,-7.54172,-1.91116,-7.79551,9.66641,29.81504,6.31934,31.11012,-0.33132,-0.01798,0.33181,true
255.42000,-1.78491,-7.61116,-1.88437,-7.75639,7.00175,30.24329,6.37621,31.03788,-0.29032,0.00308,0.29034,true
255.43000,-2.06794,-7.50129,-1.92332,-7.70227,8.47226,29.72653,6.55088,30.92860,-0.28560,0.02988,0.28716,true
255.44000,-2.25458,-7.71615,-1.99361,-7.70521,9.38013,30.87976,6.78665,30.92453,-0.29694,0.02592,0.29807,true
255.45000,-2.10513,-7.56137,-2.01727,-7.67469,8.54233,30.08837,6.93296,30.85485,-0.28403,0.03902,0.28670,true
255.46000,-2.38617,-7.31530,-2.09554,-7.59844,9.94760,28.86867,7.18418,30.68934,-0.29950,0.07390,0.30848,true
255.47000,-2.17034,-7.29120,-2.11141,-7.53325,8.76306,28.82923,7.31575,30.53433,-0.28247,0.10033,0.29976,true
255.48000,-2.24173,-7.31206,-2.13906,-7.48632,9.10926,29.00665,7.46521,30.40702,-0.27276,0.11544,0.29618,true
255.49000,-2.90767,-7.61481,-2.30214,-7.51358,12.47017,30.59958,7.88229,30.42307,-0.33157,0.09219,0.34415,true
255.50000,-2.49363,-7.43702,-2.34277,-7.49734,10.18367,29.66446,8.07407,30.35985,-0.32425,0.09263,0.33722,true
255.51000,-2.38102,-7.61596,-2.35089,-7.52251,9.56586,30.59340,8.19839,30.37931,-0.30129,0.07232,0.30985,true
255.52000,-2.45866,-7.60833,-2.37375,-7.54072,9.95235,30.52706,8.34455,30.39163,-0.28762,0.05719,0.29325,true
255.53000,-2.85039,-7.27415,-2.47488,-7.48416,11.92215,28.80545,8.64268,30.25945,-0.31421,0.08070,0.32441,true
255.54000,-2.65308,-7.89727,-2.51269,-7.57181,10.80695,32.00000,8.82304,30.40449,-0.30693,0.02931,0.30833,true
255.55000,-3.09917,-7.71290,-2.63713,-7.60175,13.03724,31.00570,9.17422,30.45459,-0.34357,0.01190,0.34378,true
255.56000,-2.77851,-7.61007,-2.66713,-7.60351,11.26846,30.44937,9.34874,30.45416,-0.32994,0.01003,0.33009,true
255.57000,-2.64507,-7.41929,-2.66245,-7.56442,10.55619,29.47595,9.44936,30.37264,-0.30011,0.02874,0.30148,true
255.58000,-2.76701,-7.35262,-2.68463,-7.51948,11.18225,29.17914,9.59377,30.27318,-0.28619,0.04881,0.29032,true
255.59000,-3.13168,-7.15882,-2.77949,-7.44296,13.01499,28.24136,9.87887,30.10386,-0.30977,0.08301,0.32070,true
255.60000,-3.03267,-7.34147,-2.83320,-7.42143,12.40721,29.25503,10.08957,30.03313,-0.31081,0.08686,0.32272,true
255.61000,-2.98095,-7.77335,-2.86455,-7.49610,12.08517,31.47778,10.25587,30.15351,-0.30059,0.04228,0.30355,true
255.62000,-2.95251,-7.31700,-2.88322,-7.45810,11.90611,29.07239,10.39339,30.06342,-0.28487,0.05776,0.29067,true
255.63000,-3.21105,-7.36763,-2.95277,-7.43890,13.20227,29.37171,10.62746,30.00578,-0.29591,0.06254,0.30245,true
255.64000,-3.37247,-7.40400,-3.04182,-7.43150,13.94828,29.57788,10.90419,29.97012,-0.31577,0.06103,0.32162,true
255.65000,-3.40659,-7.26882,-3.11922,-7.39698,14.02476,28.89760,11.16424,29.88074,-0.32816,0.07321,0.33622,true
255.66000,-3.47338,-7.52142,-3.19436,-7.42338,14.28034,30.22160,11.42392,29.90915,-0.33838,0.05390,0.34265,true
255.67000,-3.06765,-7.60238,-3.16748,-7.46136,12.13220,30.60502,11.48294,29.96714,-0.29674,0.03042,0.29830,true
255.68000,-3.44740,-7.41428,-3.22687,-7.45137,14.09534,29.60570,11.70064,29.93702,-0.30171,0.03288,0.30350,true
255.69000,-3.43407,-7.12867,-3.27083,-7.38290,13.96259,28.16222,11.88914,29.78912,-0.29855,0.06438,0.30541,true
255.70000,-3.45153,-7.25400,-3.30917,-7.35555,14.00348,28.87521,12.06533,29.71296,-0.29284,0.07269,0.30173,true
255.71000,-3.85947,-7.31399,-3.42593,-7.34673,16.03892,29.21056,12.39646,29.67109,-0.32682,0.07104,0.33445,true
255.72000,-3.42079,-7.15722,-3.42484,-7.30652,13.67754,28.42189,12.50322,29.56699,-0.29904,0.08522,0.31094,true
255.73000,-3.57318,-7.12481,-3.45632,-7.26797,14.45474,28.30077,12.66585,29.46147,-0.28985,0.09740,0.30578,true
255.74000,-3.40490,-7.27449,-3.44541,-7.26935,13.56344,29.10508,12.74065,29.43177,-0.26024,0.08859,0.27491,true
255.75000,-3.86508,-7.36317,-3.53445,-7.28926,15.91870,29.55515,13.00548,29.44206,-0.28308,0.07126,0.29191,true
255.76000,-3.81677,-7.11000,-3.59435,-7.25122,15.57543,28.24421,13.21965,29.34224,-0.28944,0.08433,0.30148,true
255.77000,-3.74388,-6.85051,-3.62608,-7.16620,15.13884,26.96437,13.37958,29.14408,-0.28118,0.11982,0.30565,true
255.78000,-3.82799,-6.94390,-3.66892,-7.11904,15.53249,27.53280,13.55899,29.00981,-0.27917,0.13342,0.30941,true
255.79000,-3.84674,-6.98702,-3.70665,-7.09102,15.58118,27.80389,13.72750,28.90931,-0.27477,0.13630,0.30672,true
255.80000,-3.72747,-6.71385,-3.71107,-7.01100,14.93262,26.44344,13.82793,28.70382,-0.25408,0.16496,0.30294,true
255.81000,-3.98059,-7.28566,-3.76825,-7.06927,16.21674,29.44263,14.02700,28.76539,-0.26150,0.12207,0.28859,true
255.82000,-3.79655,-6.76044,-3.77426,-7.00375,15.21711,26.70445,14.12617,28.59365,-0.24271,0.14466,0.28256,true
255.83000,-3.83658,-6.93925,-3.78748,-6.99006,15.41439,27.68656,14.23353,28.51806,-0.22910,0.13945,0.26820,true
255.84000,-4.19655,-6.95574,-3.87427,-6.98278,17.23299,27.78547,14.48348,28.45701,-0.25340,0.13147,0.28548,true
