time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,camera_detected,human_detected,laser_enabled
82.66000,120.01847,30.10148,159.97411,120.56282,-0.02589,0.56282,-0.00445,0.09840,-0.01151,0.00875,120.01141,30.01173,120.02292,30.00299,0.00000,0.00000,0.01445,true,true,false,true
82.67000,120.14387,29.93813,160.70371,119.62939,0.70371,-0.37061,0.12084,-0.06480,0.01658,-0.00686,120.03950,29.99613,120.02292,30.00299,0.00000,0.00000,0.01794,true,true,false,true
82.68000,120.05179,30.08585,160.16797,120.47350,0.16797,0.47350,0.02885,0.08280,0.01918,0.01216,120.04210,30.01515,120.02292,30.00299,0.00000,0.00000,0.02271,true,true,false,true
82.69000,120.04355,30.10829,160.12003,120.60173,0.12003,0.60173,0.02061,0.10520,0.01948,0.03190,120.04240,30.03489,120.02292,30.00299,0.00000,0.00000,0.03738,true,true,false,true
82.70000,120.11931,29.83700,160.56081,119.05150,0.56081,-0.94850,0.09624,-0.16572,0.03577,-0.01003,120.05869,29.99296,120.02292,30.00299,0.00000,0.00000,0.03715,true,true,false,true
82.71000,120.01321,29.99411,159.94350,119.94928,-0.05650,-0.05072,-0.00971,-0.00888,0.02612,-0.00978,120.04904,29.99320,120.02292,30.00299,0.00000,0.00000,0.02789,true,true,false,true
82.72000,119.99938,29.92502,159.86304,119.55448,-0.13696,-0.44552,-0.02352,-0.07791,0.01559,-0.02424,120.03851,29.97875,120.02292,30.00299,0.00000,0.00000,0.02882,true,true,false,true
82.73000,120.09414,30.09744,160.41437,120.53973,0.41437,0.53973,0.07116,0.09437,0.02738,0.00093,120.05030,30.00391,120.02292,30.00299,0.00000,0.00000,0.02739,true,true,false,true
82.74000,120.08026,30.06712,160.33361,120.36648,0.33361,0.36648,0.05730,0.06409,0.03373,0.01433,120.05665,30.01732,120.02292,30.00299,0.00000,0.00000,0.03664,true,true,false,true
82.75000,120.09952,30.17953,160.44567,121.00882,0.44567,1.00882,0.07647,0.17625,0.04280,0.04868,120.06572,30.05167,120.02292,30.00299,0.00000,0.00000,0.06482,true,true,false,true
82.76000,120.06658,29.92156,160.25402,119.53470,0.25402,-0.46530,0.04363,-0.08136,0.04297,0.02109,120.06589,30.02408,120.02292,30.00299,0.00000,0.00000,0.04787,true,true,false,true
82.77000,119.94768,30.06017,159.56224,120.32676,-0.43776,0.32676,-0.07520,0.05715,0.01790,0.02874,120.04082,30.03173,120.02292,30.00299,0.00000,0.00000,0.03386,true,true,false,true
82.78000,120.06109,29.98778,160.22208,119.91310,0.22208,-0.08690,0.03816,-0.01520,0.02220,0.01942,120.04512,30.02241,120.02292,30.00299,0.00000,0.00000,0.02949,true,true,false,true
82.79000,120.10349,29.94144,160.46877,119.64830,0.46877,-0.35170,0.08052,-0.06151,0.03457,0.00225,120.05749,30.00523,120.02292,30.00299,0.00000,0.00000,0.03465,true,true,false,true
82.80000,119.96331,29.98222,159.65318,119.88133,-0.34682,-0.11867,-0.05958,-0.02076,0.01459,-0.00263,120.03752,30.00035,120.02292,30.00299,0.00000,0.00000,0.01483,true,true,false,true
82.81000,120.14852,30.04331,160.73076,120.23042,0.73076,0.23042,0.12548,0.04029,0.03812,0.00647,120.06104,30.00946,120.02292,30.00299,0.00000,0.00000,0.03867,true,true,false,true
82.82000,120.07083,29.92970,160.27875,119.58122,0.27875,-0.41878,0.04788,-0.07324,0.04019,-0.01044,120.06311,29.99255,120.02292,30.00299,0.00000,0.00000,0.04153,true,true,false,true
82.83000,119.90716,30.09313,159.32648,120.51510,-0.67352,0.51510,-0.11566,0.09007,0.00712,0.01089,120.03004,30.01387,120.02292,30.00299,0.00000,0.00000,0.01301,true,true,false,true
82.84000,120.10721,30.07053,160.49041,120.38596,0.49041,0.38596,0.08424,0.06750,0.02349,0.02290,120.04641,30.02588,120.02292,30.00299,0.00000,0.00000,0.03280,true,true,false,true
82.85000,120.11193,29.98553,160.51787,119.90025,0.51787,-0.09975,0.08895,-0.01745,0.03738,0.01434,120.06030,30.01732,120.02292,30.00299,0.00000,0.00000,0.04003,true,true,false,true
82.86000,119.97261,30.11129,159.70728,120.61888,-0.29272,0.61888,-0.05026,0.10819,0.01878,0.03425,120.04170,30.03724,120.02292,30.00299,0.00000,0.00000,0.03906,true,true,false,true
82.87000,120.13674,29.91761,160.66222,119.51213,0.66222,-0.48787,0.11373,-0.08531,0.03893,0.00888,120.06185,30.01187,120.02292,30.00299,0.00000,0.00000,0.03993,true,true,false,true
82.88000,119.99247,30.03698,159.82283,120.19425,-0.17717,0.19425,-0.03044,0.03398,0.02421,0.01421,120.04713,30.01720,120.02292,30.00299,0.00000,0.00000,0.02807,true,true,false,true
82.89000,120.11268,30.02963,160.52224,120.15225,0.52224,0.15225,0.08970,0.02663,0.03810,0.01684,120.06102,30.01983,120.02292,30.00299,0.00000,0.00000,0.04166,true,true,false,true
82.90000,120.00120,30.05677,159.87363,120.30733,-0.12637,0.30733,-0.02171,0.05376,0.02541,0.02468,120.04833,30.02766,120.02292,30.00299,0.00000,0.00000,0.03542,true,true,false,true
82.91000,120.07516,30.02055,160.30394,120.10036,0.30394,0.10036,0.05222,0.01756,0.03110,0.02317,120.05402,30.02615,120.02292,30.00299,0.00000,0.00000,0.03878,true,true,false,true
82.92000,119.96821,29.93133,159.68168,119.59053,-0.31832,-0.40947,-0.05467,-0.07161,0.01290,0.00306,120.03582,30.00604,120.02292,30.00299,0.00000,0.00000,0.01326,true,true,false,true
82.93000,120.01394,30.06424,159.94775,120.35002,-0.05225,0.35002,-0.00898,0.06122,0.00826,0.01540,120.03118,30.01838,120.02292,30.00299,0.00000,0.00000,0.01747,true,true,false,true
82.94000,119.92375,29.91707,159.42301,119.50905,-0.57699,-0.49095,-0.09909,-0.08585,-0.01452,-0.00608,120.00840,29.99690,120.02292,30.00299,0.00000,0.00000,0.01574,true,true,false,true
82.95000,120.13540,29.87849,160.65443,119.28859,0.65443,-0.71141,0.11235,-0.12435,0.01240,-0.03118,120.03532,29.97181,120.02292,30.00299,0.00000,0.00000,0.03355,true,true,false,true
82.96000,120.07617,30.15339,160.30982,120.85945,0.30982,0.85945,0.05317,0.15019,0.02105,0.00730,120.04397,30.01029,120.02292,30.00299,0.00000,0.00000,0.02228,true,true,false,true
82.97000,120.08165,29.87716,160.34170,119.28099,0.34170,-0.71901,0.05866,-0.12568,0.02903,-0.02091,120.05195,29.98208,120.02292,30.00299,0.00000,0.00000,0.03578,true,true,false,true
82.98000,119.98042,30.07479,159.75272,120.41030,-0.24728,0.41030,-0.04247,0.07175,0.01386,-0.00125,120.03678,30.00174,120.02292,30.00299,0.00000,0.00000,0.01392,true,true,false,true
82.99000,120.03750,30.07113,160.08483,120.38939,0.08483,0.38939,0.01457,0.06810,0.01401,0.01346,120.03693,30.01645,120.02292,30.00299,0.00000,0.00000,0.01943,true,true,false,true
83.00000,120.12949,29.89147,160.62004,119.36276,0.62004,-0.63724,0.10646,-0.11140,0.03363,-0.01303,120.05655,29.98996,120.02292,30.00299,0.00000,0.00000,0.03606,true,true,false,true
83.01000,119.94944,30.06078,159.57248,120.33025,-0.42752,0.33025,-0.07344,0.05776,0.01091,0.00199,120.03383,30.00498,120.02292,30.00299,0.00000,0.00000,0.01109,true,true,false,true
83.02000,120.00567,30.01935,159.89963,120.09350,-0.10037,0.09350,-0.01725,0.01636,0.00493,0.00504,120.02785,30.00803,120.02292,30.00299,0.00000,0.00000,0.00705,true,true,false,true
83.03000,120.04074,29.85596,160.10368,119.15985,0.10368,-0.84015,0.01779,-0.14682,0.00766,-0.02718,120.03058,29.97581,120.02292,30.00299,0.00000,0.00000,0.02824,true,true,false,true
83.04000,119.95783,29.90956,159.62129,119.46613,-0.37871,-0.53387,-0.06503,-0.09334,-0.00776,-0.04122,120.01516,29.96177,120.02292,30.00299,0.00000,0.00000,0.04194,true,true,false,true
83.05000,119.96186,30.06159,159.64474,120.33488,-0.35526,0.33488,-0.06103,0.05857,-0.01906,-0.02005,120.00386,29.98294,120.02292,30.00299,0.00000,0.00000,0.02766,true,true,false,true
83.06000,120.11913,30.03392,160.55976,120.17676,0.55976,0.17676,0.09614,0.03091,0.00538,-0.00923,120.02830,29.99375,120.02292,30.00299,0.00000,0.00000,0.01069,true,true,false,true
83.07000,120.11975,29.89955,160.56337,119.40893,0.56337,-0.59107,0.09673,-0.10333,0.02476,-0.02920,120.04768,29.97379,120.02292,30.00299,0.00000,0.00000,0.03829,true,true,false,true
83.08000,120.05856,30.04944,160.20736,120.26545,0.20736,0.26545,0.03562,0.04643,0.02707,-0.01315,120.04999,29.98983,120.02292,30.00299,0.00000,0.00000,0.03009,true,true,false,true
83.09000,120.00867,30.03441,159.91709,120.17956,-0.08291,0.17956,-0.01425,0.03141,0.01830,-0.00370,120.04122,29.99929,120.02292,30.00299,0.00000,0.00000,0.01867,true,true,false,true
83.10000,120.02669,30.11535,160.02193,120.64208,0.02193,0.64208,0.00377,0.11224,0.01522,0.02090,120.03814,30.02389,120.02292,30.00299,0.00000,0.00000,0.02586,true,true,false,true
83.11000,120.04008,30.09842,160.09984,120.54533,0.09984,0.54533,0.01714,0.09535,0.01563,0.03670,120.03855,30.03968,120.02292,30.00299,0.00000,0.00000,0.03989,true,true,false,true
83.12000,120.00331,29.98257,159.88590,119.88333,-0.11410,-0.11667,-0.01961,-0.02041,0.00815,0.02458,120.03107,30.02757,120.02292,30.00299,0.00000,0.00000,0.02590,true,true,false,true
83.13000,120.12153,30.10921,160.57373,120.60699,0.57373,0.60699,0.09851,0.10612,0.02732,0.04188,120.05024,30.04487,120.02292,30.00299,0.00000,0.00000,0.05001,true,true,false,true
83.14000,120.16654,30.26369,160.83560,121.48973,0.83560,1.48973,0.14326,0.26006,0.05192,0.08817,120.07484,30.09116,120.02292,30.01180,0.00000,0.88172,0.09483,true,true,false,true
83.15000,120.02165,29.94969,159.99261,119.64506,-0.00739,-0.35494,-0.00127,-0.06208,0.04064,0.05629,120.06356,30.06810,120.02292,30.01180,0.00000,0.00000,0.06943,true,true,false,true
83.16000,120.05178,30.11155,160.16791,120.56998,0.16791,0.56998,0.02883,0.09965,0.03813,0.06549,120.06105,30.07730,120.02292,30.01180,0.00000,0.00000,0.07578,true,true,false,true
83.17000,120.09165,29.87548,160.39988,119.22101,0.39988,-0.77899,0.06864,-0.13615,0.04461,0.02271,120.06753,30.03451,120.02292,30.01180,0.00000,0.00000,0.05005,true,true,false,true
83.18000,119.97861,30.04538,159.74219,120.19186,-0.25781,0.19186,-0.04430,0.03357,0.02574,0.02501,120.04866,30.03682,120.02292,30.01180,0.00000,0.00000,0.03589,true,true,false,true
83.19000,120.10175,30.12249,160.45864,120.63249,0.45864,0.63249,0.07875,0.11057,0.03699,0.04317,120.05991,30.05497,120.02292,30.01180,0.00000,0.00000,0.05685,true,true,false,true
83.20000,120.22401,30.13063,161.16998,120.67901,1.16998,0.67901,0.20080,0.11865,0.07174,0.05918,120.09467,30.07099,120.02292,30.01180,0.00000,0.00000,0.09300,true,true,false,true
83.21000,120.07892,30.10053,160.32582,120.50701,0.32582,0.50701,0.05595,0.08865,0.06839,0.06543,120.09131,30.07724,120.02292,30.01180,0.00000,0.00000,0.09465,true,true,false,true
83.22000,120.17290,29.93242,160.87261,119.54638,0.87261,-0.45362,0.14982,-0.07930,0.08567,0.03473,120.10859,30.04653,120.02292,30.01180,0.00000,0.00000,0.09244,true,true,false,true
83.23000,119.90524,29.98017,159.31531,119.81923,-0.68469,-0.18077,-0.11758,-0.03161,0.04254,0.02065,120.06547,30.03246,120.02292,30.01180,0.00000,0.00000,0.04729,true,true,false,true
83.24000,120.00266,30.13026,159.88212,120.67689,-0.11788,0.67689,-0.02024,0.11832,0.02922,0.04138,120.05214,30.05318,120.02292,30.01180,0.00000,0.00000,0.05066,true,true,false,true
83.25000,120.19577,30.02786,161.00567,120.09175,1.00567,0.09175,0.17263,0.01604,0.05965,0.03600,120.08257,30.04780,120.02292,30.01180,0.00000,0.00000,0.06967,true,true,false,true
83.26000,120.05485,29.81591,160.18577,118.88061,0.18577,-1.11939,0.03187,-0.19553,0.05376,-0.01313,120.07668,29.99868,120.02292,30.01180,0.00000,0.00000,0.05534,true,true,false,true
83.27000,120.06545,30.00017,160.24744,119.93352,0.24744,-0.06648,0.04252,-0.01163,0.05137,-0.01281,120.07429,29.99900,120.02292,30.01180,0.00000,0.00000,0.05294,true,true,false,true
83.28000,120.14137,30.21672,160.68916,121.17095,0.68916,1.17095,0.11822,0.20452,0.06556,0.03330,120.08848,30.04511,120.02292,30.01180,0.00000,0.00000,0.07353,true,true,false,true
83.29000,120.12061,30.08550,160.56838,120.42112,0.56838,0.42112,0.09762,0.07364,0.07236,0.04186,120.09528,30.05367,120.02292,30.01180,0.00000,0.00000,0.08360,true,true,false,true
83.30000,120.03686,30.05495,160.08110,120.24655,0.08110,0.24655,0.01393,0.04313,0.05996,0.04213,120.08288,30.05393,120.02292,30.01180,0.00000,0.00000,0.07328,true,true,false,true
83.31000,120.05473,29.92367,160.18507,119.49638,0.18507,-0.50362,0.03178,-0.08806,0.05398,0.01451,120.07690,30.02631,120.02292,30.01180,0.00000,0.00000,0.05590,true,true,false,true
83.32000,120.01181,30.12690,159.93536,120.65769,-0.06464,0.65769,-0.01110,0.11497,0.04017,0.03582,120.06309,30.04763,120.02292,30.01180,0.00000,0.00000,0.05383,true,true,false,true
83.33000,120.12212,30.07999,160.57716,120.38963,0.57716,0.38963,0.09913,0.06814,0.05268,0.04268,120.07560,30.05448,120.02292,30.01180,0.00000,0.00000,0.06780,true,true,false,true
83.34000,120.03842,29.99303,160.09018,119.89272,0.09018,-0.10728,0.01550,-0.01877,0.04479,0.02964,120.06771,30.04145,120.02292,30.01180,0.00000,0.00000,0.05371,true,true,false,true
83.35000,120.10176,29.98762,160.45870,119.86181,0.45870,-0.13819,0.07879,-0.02417,0.05201,0.01822,120.07493,30.03003,120.02292,30.01180,0.00000,0.00000,0.05511,true,true,false,true
83.36000,120.00773,29.94763,159.91162,119.63329,-0.08838,-0.36671,-0.01518,-0.06413,0.03775,0.00075,120.06067,30.01255,120.02292,30.01180,0.00000,0.00000,0.03776,true,true,false,true
83.37000,120.05935,30.01407,160.21195,120.01295,0.21195,0.01295,0.03642,0.00227,0.03747,0.00107,120.06039,30.01287,120.02292,30.01180,0.00000,0.00000,0.03748,true,true,false,true
83.38000,120.04382,30.13773,160.12160,120.71958,0.12160,0.71958,0.02087,0.12577,0.03395,0.02753,120.05687,30.03933,120.02292,30.01180,0.00000,0.00000,0.04371,true,true,false,true
83.39000,120.18723,30.03717,160.95598,120.14495,0.95598,0.14495,0.16411,0.02534,0.06157,0.02706,120.08449,30.03887,120.02292,30.01180,0.00000,0.00000,0.06725,true,true,false,true
83.40000,120.01829,30.14960,159.97306,120.78741,-0.02694,0.78741,-0.00462,0.13762,0.04752,0.05052,120.07044,30.06232,120.02292,30.01180,0.00000,0.00000,0.06936,true,true,false,true
83.41000,120.04332,30.10087,160.11869,120.50895,0.11869,0.50895,0.02038,0.08899,0.04176,0.05868,120.06468,30.07049,120.02292,30.01180,0.00000,0.00000,0.07203,true,true,false,true
83.42000,120.15924,29.93789,160.79313,119.57763,0.79313,-0.42237,0.13618,-0.07384,0.06180,0.03056,120.08472,30.04237,120.02292,30.01180,0.00000,0.00000,0.06894,true,true,false,true
83.43000,120.00527,29.97632,159.89731,119.79723,-0.10269,-0.20277,-0.01764,-0.03547,0.04494,0.01655,120.06786,30.02836,120.02292,30.01180,0.00000,0.00000,0.04789,true,true,false,true
83.44000,120.09166,30.11623,160.39994,120.59672,0.39994,0.59672,0.06867,0.10432,0.04998,0.03518,120.07290,30.04698,120.02292,30.01180,0.00000,0.00000,0.06111,true,true,false,true
83.45000,120.11531,29.99467,160.53754,119.90209,0.53754,-0.09791,0.09233,-0.01712,0.05896,0.02408,120.08188,30.03588,120.02292,30.01180,0.00000,0.00000,0.06369,true,true,false,true
83.46000,120.01598,30.08358,159.95962,120.41015,-0.04038,0.41015,-0.00694,0.07173,0.04498,0.03419,120.06790,30.04599,120.02292,30.01180,0.00000,0.00000,0.05650,true,true,false,true
83.47000,120.01407,30.19193,159.94851,121.02929,-0.05149,1.02929,-0.00884,0.17982,0.03356,0.06509,120.05648,30.07689,120.02292,30.01180,0.00000,0.00000,0.07323,true,true,false,true
83.48000,120.12702,29.96406,160.60567,119.72718,0.60567,-0.27282,0.10402,-0.04771,0.04851,0.04116,120.07143,30.05296,120.02292,30.01180,0.00000,0.00000,0.06362,true,true,false,true
83.49000,119.96221,30.19621,159.64678,121.05375,-0.35322,1.05375,-0.06060,0.18408,0.02536,0.07148,120.04828,30.08329,120.02292,30.01180,0.00000,0.00000,0.07585,true,true,false,true
83.50000,120.00947,29.92316,159.92174,119.49346,-0.07826,-0.50654,-0.01344,-0.08857,0.01713,0.03752,120.04005,30.04933,120.02292,30.01180,0.00000,0.00000,0.04125,true,true,false,true
83.51000,120.02255,30.11194,159.99784,120.57221,-0.00216,0.57221,-0.00037,0.10004,0.01342,0.05079,120.03634,30.06259,120.02292,30.01180,0.00000,0.00000,0.05253,true,true,false,true
83.52000,120.08562,29.91478,160.36480,119.44558,0.36480,-0.55442,0.06264,-0.09693,0.02386,0.01944,120.04678,30.03125,120.02292,30.01180,0.00000,0.00000,0.03078,true,true,false,true
83.53000,120.09716,29.98780,160.43194,119.86283,0.43194,-0.13717,0.07420,-0.02399,0.03454,0.01023,120.05746,30.02203,120.02292,30.01180,0.00000,0.00000,0.03602,true,true,false,true
83.54000,119.98030,30.24203,159.75203,121.31558,-0.24797,1.31558,-0.04253,0.22972,0.01819,0.05680,120.04111,30.06860,120.02292,30.01180,0.00000,0.00000,0.05964,true,true,false,true
83.55000,119.98218,30.04520,159.76296,120.19083,-0.23704,0.19083,-0.04073,0.03339,0.00569,0.05183,120.02861,30.06364,120.02292,30.01180,0.00000,0.00000,0.05214,true,true,false,true
83.56000,120.06552,30.01261,160.24785,120.00461,0.24785,0.00461,0.04259,0.00081,0.01352,0.04100,120.03644,30.05281,120.02292,30.01180,0.00000,0.00000,0.04318,true,true,false,true
83.57000,120.07276,30.06337,160.28998,120.29466,0.28998,0.29466,0.04982,0.05154,0.02122,0.04324,120.04414,30.05504,120.02292,30.01180,0.00000,0.00000,0.04817,true,true,false,true
83.58000,119.90989,30.06066,159.34237,120.27918,-0.65763,0.27918,-0.11294,0.04882,-0.00725,0.04442,120.01567,30.05623,120.02292,30.01180,0.00000,0.00000,0.04501,true,true,false,true
83.59000,120.07646,29.94049,160.31150,119.59249,0.31150,-0.40751,0.05350,-0.07127,0.00564,0.01988,120.02856,30.03168,120.02292,30.01180,0.00000,0.00000,0.02066,true,true,false,true
83.60000,120.17384,29.98489,160.87808,119.84621,0.87808,-0.15379,0.15075,-0.02688,0.03643,0.00996,120.05935,30.02176,120.02292,30.01180,0.00000,0.00000,0.03777,true,true,false,true
83.61000,120.03664,30.14323,160.07982,120.75101,0.07982,0.75101,0.01370,0.13126,0.03161,0.03569,120.05453,30.04750,120.02292,30.01180,0.00000,0.00000,0.04768,true,true,false,true
83.62000,120.13441,30.04142,160.64867,120.16923,0.64867,0.16923,0.11140,0.02959,0.04854,0.03440,120.07146,30.04620,120.02292,30.01180,0.00000,0.00000,0.05949,true,true,false,true
83.63000,120.03202,29.91284,160.05294,119.43449,0.05294,-0.56551,0.00909,-0.09887,0.04017,0.00612,120.06309,30.01793,120.02292,30.01180,0.00000,0.00000,0.04063,true,true,false,true
83.64000,120.03542,29.94236,160.07272,119.60318,0.07272,-0.39682,0.01249,-0.06940,0.03430,-0.00990,120.05722,30.00190,120.02292,30.01180,0.00000,0.00000,0.03570,true,true,false,true
83.65000,120.08412,30.00702,160.35607,119.97266,0.35607,-0.02734,0.06117,-0.00478,0.04000,-0.00882,120.06292,30.00299,120.02292,30.01180,0.00000,0.00000,0.04096,true,true,false,true
83.66000,120.10988,29.97571,160.50595,119.79375,0.50595,-0.20625,0.08690,-0.03607,0.04995,-0.01460,120.07287,29.99721,120.02292,30.01180,0.00000,0.00000,0.05204,true,true,false,true
83.67000,119.97997,30.01092,159.75011,119.99495,-0.24989,-0.00505,-0.04294,-0.00088,0.03024,-0.01169,120.05316,30.00012,120.02292,30.01180,0.00000,0.00000,0.03242,true,true,false,true
83.68000,120.04020,30.12252,160.10054,120.63266,0.10054,0.63266,0.01726,0.11060,0.02749,0.01426,120.05041,30.02606,120.02292,30.01180,0.00000,0.00000,0.03097,true,true,false,true
83.69000,120.14001,30.03909,160.68125,120.15592,0.68125,0.15592,0.11699,0.02726,0.04648,0.01702,120.06940,30.02882,120.02292,30.01180,0.00000,0.00000,0.04950,true,true,false,true
83.70000,120.16304,29.99464,160.81524,119.90192,0.81524,-0.09808,0.13998,-0.01715,0.06632,0.00977,120.08924,30.02157,120.02292,30.01180,0.00000,0.00000,0.06703,true,true,false,true
83.71000,120.06393,29.84750,160.23860,119.06112,0.23860,-0.93888,0.04095,-0.16405,0.06093,-0.02711,120.08385,29.98469,120.02292,30.01180,0.00000,0.00000,0.06669,true,true,false,true
83.72000,120.07750,30.15661,160.31755,120.82746,0.31755,0.82746,0.05450,0.14461,0.05957,0.00932,120.08249,30.02113,120.02292,30.01180,0.00000,0.00000,0.06029,true,true,false,true
83.73000,120.06808,30.03994,160.26275,120.16078,0.26275,0.16078,0.04514,0.02813,0.05651,0.01331,120.07943,30.02512,120.02292,30.01180,0.00000,0.00000,0.05806,true,true,false,true
83.74000,120.03949,30.00466,160.09640,119.95918,0.09640,-0.04082,0.01657,-0.00714,0.04803,0.00897,120.07095,30.02078,120.02292,30.01180,0.00000,0.00000,0.04887,true,true,false,true
83.75000,120.05783,29.99997,160.20311,119.93238,0.20311,-0.06762,0.03490,-0.01183,0.04525,0.00456,120.06817,30.01636,120.02292,30.01180,0.00000,0.00000,0.04548,true,true,false,true
83.76000,120.03398,30.04701,160.06435,120.20118,0.06435,0.20118,0.01106,0.03519,0.03799,0.01106,120.06091,30.02286,120.02292,30.01180,0.00000,0.00000,0.03957,true,true,false,true
