time_s,target_azimuth_deg,target_elevation_deg,filtered_azimuth_target_deg,filtered_elevation_target_deg,azimuth_deg,elevation_deg,azimuth_motor_pwm,elevation_motor_pwm,roll_filtered_deg,pitch_filtered_deg,qpd_offset_azimuth_deg,qpd_offset_elevation_deg,boresight_error_deg,locked
246.29000,120.17667,29.90839,120.13025,29.96865,120.07719,29.83133,-1.00000,1.00000,-5.78798,-5.53828,-0.00973,0.02445,0.41414,true
246.30000,120.09836,29.93946,120.12263,29.96167,120.38607,29.53133,1.00000,-1.00000,-5.83500,-5.48218,-0.04641,0.10497,0.66700,true
246.31000,120.14341,30.07269,120.12760,29.98820,120.07719,29.83133,-1.00000,1.00000,-5.80864,-5.39133,0.14145,0.03283,0.28794,true
246.32000,120.25703,29.87418,120.15852,29.96096,120.38607,29.53133,1.00000,-1.00000,-5.86692,-5.39850,-0.03668,0.05335,0.61836,true
246.33000,120.03969,29.95920,120.13013,29.96054,120.07719,29.83133,-1.00000,1.00000,-5.83488,-5.37311,0.13033,0.12111,0.24506,true
246.34000,120.03964,29.94053,120.10851,29.95576,120.38607,29.53133,1.00000,-1.00000,-5.92212,-5.38538,0.06809,0.09308,0.57141,true
246.35000,120.08253,29.84164,120.10230,29.92849,120.07719,29.83133,-1.00000,1.00000,-5.96088,-5.36285,0.01705,0.11565,0.38247,true
246.36000,120.12932,30.04487,120.10876,29.95630,120.38607,29.53133,1.00000,-1.00000,-5.93648,-5.30764,0.11059,0.01641,0.52318,true
246.37000,120.01365,30.04097,120.08604,29.97653,120.07719,29.83133,-1.00000,1.00000,-5.98379,-5.28075,0.02374,0.14849,0.35093,true
246.38000,120.06121,29.88360,120.08010,29.95433,120.38607,29.53133,1.00000,-1.00000,-6.01333,-5.21590,-0.05441,0.09553,0.72825,true
246.39000,120.07758,29.81119,120.07950,29.92013,120.07719,29.83133,-1.00000,1.00000,-5.99986,-5.24818,0.08739,0.03726,0.39921,true
246.40000,120.01698,29.97394,120.06456,29.93298,120.38607,29.53133,1.00000,-1.00000,-6.03486,-5.22845,0.02681,0.01376,0.65679,true
246.41000,120.21405,29.99805,120.10028,29.94853,120.07719,29.83133,-1.00000,1.00000,-6.10970,-5.20611,0.17668,0.16226,0.21588,true
246.42000,120.18335,29.92090,120.12013,29.94193,120.15777,29.53133,0.18130,-1.00000,-6.08357,-5.19039,-0.09171,0.12035,0.50773,true
246.43000,120.12322,29.97100,120.12086,29.94887,120.03305,29.83133,-0.28061,1.00000,-6.10248,-5.10941,0.02116,0.04790,0.35402,true
246.44000,120.07785,29.87770,120.11059,29.93187,120.34193,29.53133,1.00000,-1.00000,-6.16694,-5.07224,0.10896,0.08728,0.49919,true
246.45000,120.27808,29.94649,120.15060,29.93536,120.03305,29.83133,-1.00000,1.00000,-6.24238,-5.06206,0.10600,0.05302,0.29027,true
246.46000,120.11488,29.91396,120.14207,29.93025,120.34193,29.53133,1.00000,-1.00000,-6.27299,-4.99523,0.06546,0.18136,0.54179,true
246.47000,120.09047,29.87670,120.12974,29.91746,120.03305,29.83133,-1.00000,1.00000,-6.28175,-4.97480,0.05824,-0.03766,0.41404,true
246.48000,120.15121,29.83277,120.13487,29.89722,120.34193,29.53133,1.00000,-1.00000,-6.28934,-4.87139,0.01670,0.16855,0.58588,true
246.49000,120.13985,30.06062,120.13606,29.93626,120.03305,29.83133,-1.00000,1.00000,-6.30715,-4.86732,0.04817,0.04391,0.33092,true
246.50000,120.16021,29.81255,120.14183,29.90670,120.34193,29.53133,1.00000,-1.00000,-6.37206,-4.83084,0.01175,0.11583,0.58021,true
246.51000,120.28326,29.92365,120.17562,29.91075,120.03305,29.83133,-1.00000,1.00000,-6.38917,-4.74315,0.08066,0.06660,0.28306,true
246.52000,120.11427,29.83923,120.16096,29.89366,120.34193,29.53133,1.00000,-1.00000,-6.44492,-4.80917,0.04454,0.14443,0.53717,true
246.53000,120.21270,29.87641,120.17332,29.88954,120.03305,29.83133,-1.00000,1.00000,-6.46844,-4.83904,0.12552,0.09758,0.26167,true
246.54000,120.09121,29.97761,120.15371,29.91058,120.33109,29.53133,0.67058,-1.00000,-6.53773,-4.81961,-0.07906,0.04456,0.64983,true
246.55000,120.11665,29.84642,120.14485,29.89525,120.02221,29.83133,-1.00000,1.00000,-6.57356,-4.75948,0.13819,0.13437,0.22613,true
246.56000,120.28368,29.97324,120.17802,29.91389,120.33109,29.53133,1.00000,-1.00000,-6.53651,-4.68565,0.05115,0.02552,0.49523,true
246.57000,120.05003,29.97827,120.14744,29.92927,120.02221,29.83133,-1.00000,1.00000,-6.62850,-4.61856,0.11816,0.05346,0.26716,true
246.58000,120.05053,30.00356,120.12429,29.94702,120.33109,29.53133,1.00000,-1.00000,-6.63809,-4.54501,0.02824,0.12014,0.60201,true
246.59000,120.30361,30.04764,120.16713,29.97106,120.02221,29.83133,-1.00000,1.00000,-6.65311,-4.51395,0.10290,0.14033,0.17170,true
246.60000,120.14727,29.88962,120.16239,29.95160,120.33109,29.53133,1.00000,-1.00000,-6.68362,-4.44759,0.12741,0.02001,0.45031,true
246.61000,120.18076,29.97448,120.16678,29.95707,120.02221,29.83133,-1.00000,1.00000,-6.66504,-4.34958,-0.06173,0.13790,0.32809,true
246.62000,120.16970,29.95424,120.16747,29.95639,120.33109,29.53133,1.00000,-1.00000,-6.68743,-4.29929,0.20494,0.06198,0.38733,true
246.63000,120.04767,29.94779,120.13885,29.95434,120.02221,29.83133,-1.00000,1.00000,-6.73742,-4.22586,-0.07954,0.05339,0.40116,true
246.64000,120.09055,30.06182,120.12731,29.98002,120.33109,29.53133,1.00000,-1.00000,-6.72140,-4.19612,0.10900,0.03470,0.51950,true
246.65000,120.15274,30.09388,120.13339,30.00722,120.02221,29.83133,-1.00000,1.00000,-6.79492,-4.12835,0.06097,0.12712,0.23712,true
246.66000,120.08400,29.88195,120.12159,29.97729,120.33109,29.53133,1.00000,-1.00000,-6.81994,-4.09119,0.11376,0.18654,0.59002,true
246.67000,120.21715,29.84650,120.14442,29.94604,120.02221,29.58683,-1.00000,0.17762,-6.82110,-4.05326,-0.06981,-0.07842,0.35950,true
246.68000,120.15618,29.89773,120.14723,29.93450,120.33109,29.88683,1.00000,1.00000,-6.85306,-4.02015,0.13598,0.14538,0.47673,true
246.69000,120.14997,29.77723,120.14788,29.89693,120.02221,29.58683,-1.00000,-1.00000,-6.89002,-4.00593,0.12804,0.10542,0.18583,true
246.70000,120.13236,29.90664,120.14417,29.89925,120.33109,29.88683,1.00000,1.00000,-6.84797,-3.98573,0.03308,0.13458,0.59029,true
246.71000,120.17074,29.98286,120.15052,29.91922,120.02221,29.58683,-1.00000,-1.00000,-6.96690,-3.89339,0.09416,-0.02931,0.19573,true
246.72000,120.04343,30.02130,120.12494,29.94361,120.33109,29.88683,1.00000,1.00000,-7.01149,-3.86570,-0.05476,0.16565,0.68711,true
246.73000,120.07024,29.90610,120.11187,29.93465,120.02221,29.58683,-1.00000,-1.00000,-6.96772,-3.88146,0.12697,0.04566,0.21785,true
246.74000,120.11325,29.91545,120.11220,29.93006,120.33109,29.88683,1.00000,1.00000,-7.01577,-3.87848,0.05291,0.09081,0.61282,true
246.75000,119.89032,30.16077,120.05919,29.98518,120.02221,29.58683,-1.00000,-1.00000,-7.04455,-3.81289,0.11042,0.17844,0.38682,true
246.76000,120.08898,30.14739,120.06631,30.02394,120.33109,29.88683,1.00000,1.00000,-7.09358,-3.80895,0.11460,0.01824,0.59486,true
246.77000,120.12418,29.75771,120.08013,29.96033,120.02221,29.58683,-1.00000,-1.00000,-7.06813,-3.73657,-0.01822,0.14099,0.44070,true
246.78000,120.04726,29.90365,120.07228,29.94679,120.33109,29.88683,1.00000,1.00000,-7.05579,-3.73383,0.16629,-0.04789,0.59016,true
246.79000,120.16574,29.92390,120.09461,29.94132,120.02221,29.60987,-1.00000,-0.88627,-7.05804,-3.73828,-0.04049,0.21684,0.46416,true
246.80000,120.04104,29.89673,120.08181,29.93067,120.33109,29.90987,1.00000,1.00000,-7.04205,-3.67290,0.16988,0.07741,0.53870,true
246.81000,120.04552,30.08047,120.07314,29.96646,120.02221,29.60987,-1.00000,-1.00000,-7.19682,-3.62553,-0.04241,0.11339,0.45994,true
246.82000,120.12251,29.86243,120.08494,29.94160,120.33109,29.90987,1.00000,1.00000,-7.18639,-3.52969,0.04041,0.05047,0.66764,true
246.83000,120.06171,30.01321,120.07939,29.95871,120.02221,29.60987,-1.00000,-1.00000,-7.18507,-3.52110,0.20570,0.20188,0.31730,true
246.84000,120.14056,29.92313,120.09400,29.95021,120.33109,29.30987,1.00000,-1.00000,-7.20514,-3.44481,0.06524,-0.14174,0.64400,true
246.85000,120.02047,29.93933,120.07643,29.94761,120.02221,29.60987,-1.00000,1.00000,-7.25187,-3.38133,-0.00214,0.16622,0.44857,true
246.86000,120.16668,30.02933,120.09800,29.96713,120.33109,29.30987,1.00000,-1.00000,-7.26292,-3.30899,0.22365,-0.02283,0.57871,true
246.87000,120.04084,29.76878,120.08434,29.91974,120.02221,29.60987,-1.00000,1.00000,-7.32783,-3.29705,-0.02707,0.16233,0.45514,true
246.88000,120.17932,30.14625,120.10703,29.97386,120.33109,29.30987,1.00000,-1.00000,-7.35599,-3.26243,0.08358,0.11186,0.77693,true
246.89000,120.10913,29.94626,120.10753,29.96727,120.02221,29.60987,-1.00000,1.00000,-7.32446,-3.20242,-0.00436,0.16907,0.44896,true
246.90000,120.06770,29.92118,120.09802,29.95626,120.33109,29.30987,1.00000,-1.00000,-7.33372,-3.16106,0.08812,0.03683,0.72621,true
246.91000,120.19550,29.91565,120.12131,29.94655,120.02221,29.60987,-1.00000,1.00000,-7.36726,-3.10953,0.07146,0.09637,0.32812,true
246.92000,120.10250,29.95056,120.11681,29.94751,120.33109,29.30987,1.00000,-1.00000,-7.37859,-3.02034,0.15420,0.04712,0.67020,true
246.93000,120.28310,29.84411,120.15654,29.92281,120.02221,29.60987,-1.00000,1.00000,-7.39490,-2.98874,-0.07623,0.15870,0.45028,true
246.94000,120.14682,29.83347,120.15422,29.90146,120.33109,29.30987,1.00000,-1.00000,-7.40758,-2.93097,0.15752,-0.00849,0.58022,true
246.95000,120.04579,30.01056,120.12831,29.92753,120.02221,29.60987,-1.00000,1.00000,-7.45383,-2.95916,0.05303,0.14868,0.36840,true
246.96000,120.08326,29.96259,120.11755,29.93590,120.33109,29.30987,1.00000,-1.00000,-7.47137,-2.96996,-0.02163,0.05161,0.81286,true
246.97000,120.10662,30.01760,120.11494,29.95542,120.02221,29.60987,-1.00000,1.00000,-7.46503,-2.86513,0.16408,0.15167,0.32916,true
246.98000,120.12953,29.87827,120.11842,29.93699,120.33109,29.30987,1.00000,-1.00000,-7.44010,-2.76801,0.03777,0.08023,0.78875,true
246.99000,120.17425,29.91024,120.13176,29.93060,120.02221,29.60987,-1.00000,1.00000,-7.46413,-2.65045,0.10384,0.11816,0.32624,true
247.00000,120.06328,29.84373,120.11540,29.90984,120.33109,29.30987,1.00000,-1.00000,-7.46827,-2.59043,0.04251,0.12783,0.81054,true
247.01000,120.06126,30.16841,120.10247,29.97162,120.02221,29.60987,-1.00000,1.00000,-7.48344,-2.57588,0.09789,-0.03559,0.29629,true
247.02000,119.91007,29.86026,120.05650,29.94501,120.33109,29.30987,1.00000,-1.00000,-7.48564,-2.54533,0.07107,0.10094,0.84230,true
247.03000,120.22381,29.92984,120.09647,29.94139,120.02221,29.60987,-1.00000,1.00000,-7.47119,-2.47968,0.09384,0.18314,0.42252,true
247.04000,120.11313,29.86386,120.10045,29.92287,120.33109,29.30987,1.00000,-1.00000,-7.48776,-2.39933,0.14199,0.14122,0.77814,true
247.05000,120.18237,29.93737,120.12002,29.92633,120.02221,29.60987,-1.00000,1.00000,-7.47583,-2.36683,0.21031,-0.11713,0.14078,true
247.06000,120.10312,30.05315,120.11599,29.95663,119.73669,29.79909,-0.64243,0.60548,-7.52348,-2.29778,-0.07309,0.13708,0.18265,true
247.07000,120.15018,29.97253,120.12415,29.96043,120.04557,29.49909,1.00000,-1.00000,-7.54989,-2.28653,0.16608,0.10003,0.43201,true
247.08000,120.14904,30.05382,120.13010,29.98274,119.73669,29.79909,-1.00000,1.00000,-7.59748,-2.23709,0.02405,0.13377,0.14369,true
247.09000,120.23811,29.90750,120.15591,29.96477,120.04557,29.49909,1.00000,-1.00000,-7.63723,-2.20811,0.08541,-0.02422,0.37286,true
247.10000,120.12103,29.93715,120.14757,29.95817,119.73669,29.79909,-1.00000,1.00000,-7.62801,-2.12418,0.13479,0.20698,0.21497,true
247.11000,120.05845,30.07477,120.12628,29.98603,120.04557,29.49909,1.00000,-1.00000,-7.63592,-2.04663,0.05137,0.01955,0.47308,true
247.12000,120.15874,29.89232,120.13404,29.96364,119.73669,29.79909,-1.00000,1.00000,-7.65911,-1.99422,0.09094,0.02017,0.03821,true
247.13000,120.03529,30.05913,120.11044,29.98645,120.04557,29.49909,1.00000,-1.00000,-7.69518,-1.94306,0.09536,0.16759,0.58343,true
247.14000,120.09059,29.81765,120.10570,29.94612,119.73669,29.79909,-1.00000,1.00000,-7.68687,-1.88366,0.06076,0.09665,0.09817,true
247.15000,120.17388,29.98219,120.12199,29.95474,120.04557,29.49909,1.00000,-1.00000,-7.76055,-1.81840,0.06221,0.15594,0.56939,true
247.16000,120.17170,29.89990,120.13387,29.94164,119.73669,29.79909,-1.00000,1.00000,-7.73649,-1.82540,0.09495,0.07393,0.07579,true
247.17000,120.13793,29.95314,120.13484,29.94439,120.04557,29.49909,1.00000,-1.00000,-7.70978,-1.75038,0.09181,0.03954,0.44513,true
247.18000,120.08486,29.92454,120.12290,29.93964,119.73669,29.79909,-1.00000,1.00000,-7.77346,-1.70213,0.23353,0.17685,0.23740,true
247.19000,120.02517,29.99583,120.09955,29.95307,119.75923,29.49909,0.05072,-1.00000,-7.79670,-1.60282,-0.03332,-0.02693,0.33934,true
247.20000,120.08466,29.97360,120.09599,29.95797,120.04546,29.79909,0.64402,1.00000,-7.85064,-1.57156,0.04025,0.11921,0.40965,true
247.21000,120.07926,29.96938,120.09199,29.96070,119.73658,29.49909,-1.00000,-1.00000,-7.80217,-1.52863,0.13108,0.07627,0.41600,true
247.22000,120.11583,29.91210,120.09769,29.94909,120.04546,29.79909,1.00000,1.00000,-7.81133,-1.53589,0.06971,-0.00869,0.34724,true
247.23000,120.02023,29.94847,120.07918,29.94894,119.73658,30.03090,-1.00000,0.74182,-7.79170,-1.50150,0.07951,0.28376,0.09344,true
247.24000,120.06942,30.06102,120.07685,29.97572,120.04546,29.73090,1.00000,-1.00000,-7.78697,-1.45053,0.10798,-0.07229,0.33268,true
247.25000,120.21917,29.80010,120.11085,29.93376,119.73658,30.03090,-1.00000,1.00000,-7.85994,-1.40851,0.12548,0.20443,0.02867,true
247.26000,120.10774,29.84837,120.11011,29.91336,120.04546,29.73090,1.00000,-1.00000,-7.89508,-1.41086,0.07398,0.05092,0.35609,true
247.27000,120.08065,29.81277,120.10307,29.88933,119.73658,30.03090,-1.00000,1.00000,-7.84106,-1.41045,-0.00033,0.05492,0.22511,true
247.28000,120.18906,29.97127,120.12362,29.90890,120.04546,29.73090,1.00000,-1.00000,-7.86505,-1.34032,0.17306,0.07752,0.26588,true
247.29000,120.20001,29.81665,120.14187,29.88686,119.73658,30.03090,-1.00000,1.00000,-7.85898,-1.32892,0.17635,0.11899,0.17139,true
247.30000,120.08652,29.94004,120.12864,29.89957,120.04546,29.73090,1.00000,-1.00000,-7.89860,-1.26078,-0.00113,0.11581,0.43275,true
247.31000,119.95706,29.90655,120.08765,29.90124,119.73658,30.03090,-1.00000,1.00000,-7.89647,-1.22067,0.18446,0.15373,0.09606,true
247.32000,120.00305,30.04326,120.06744,29.93517,120.04546,29.73090,1.00000,-1.00000,-7.94582,-1.11076,0.05327,-0.16212,0.40421,true
247.33000,120.16309,29.91324,120.09029,29.92993,119.73658,30.03090,-1.00000,1.00000,-7.97934,-1.08529,0.10988,0.17263,0.02146,true
247.34000,120.14745,29.91774,120.10395,29.92702,120.04546,29.73090,1.00000,-1.00000,-7.93264,-1.05790,0.05015,0.09721,0.42247,true
247.35000,120.13461,29.81077,120.11127,29.89924,119.73658,30.03090,-1.00000,1.00000,-7.87824,-1.01292,0.11437,0.15468,0.06028,true
247.36000,120.15109,29.95611,120.12079,29.91283,120.04546,29.73090,1.00000,-1.00000,-7.93774,-0.89860,-0.01217,0.06143,0.44728,true
247.37000,120.19120,29.83327,120.13761,29.89382,119.73658,30.03090,-1.00000,1.00000,-7.89192,-0.83014,0.20691,0.06204,0.19514,true
247.38000,120.09133,29.88806,120.12655,29.89245,120.04546,29.73090,1.00000,-1.00000,-7.94234,-0.78071,0.07013,0.13432,0.40039,true
247.39000,120.14254,30.00104,120.13037,29.91839,119.73658,30.03090,-1.00000,1.00000,-7.93406,-0.70159,0.06393,0.07707,0.09339,true
247.40000,120.30286,29.96521,120.17158,29.92958,120.04546,29.73090,1.00000,-1.00000,-7.94728,-0.67069,0.19600,0.10012,0.28988,true
247.41000,120.07720,29.99499,120.14903,29.94520,119.73658,30.03090,-1.00000,1.00000,-7.91666,-0.67955,-0.01705,0.08956,0.09426,true
247.42000,120.12517,29.93783,120.14333,29.94344,120.04546,29.73090,1.00000,-1.00000,-7.95948,-0.65736,0.11133,0.08672,0.36451,true
247.43000,120.06286,29.84044,120.12411,29.91883,119.73658,30.03090,-1.00000,1.00000,-7.98629,-0.51467,0.10244,0.12767,0.02776,true
247.44000,120.08358,29.84192,120.11442,29.90046,120.04546,29.73090,1.00000,-1.00000,-7.98007,-0.51767,0.02289,-0.01971,0.40186,true
247.45000,120.08972,30.01176,120.10852,29.92705,119.73658,30.03090,-1.00000,1.00000,-7.99056,-0.47075,0.17884,0.26431,0.14202,true
247.46000,120.20236,30.08390,120.13094,29.96452,120.04546,29.73090,1.00000,-1.00000,-8.02806,-0.40353,-0.06619,-0.08948,0.47573,true
247.47000,120.22360,29.95731,120.15308,29.96280,119.94900,30.03090,-0.21704,1.00000,-7.99414,-0.29734,0.22248,0.16184,0.08781,true
247.48000,120.03342,29.80377,120.12449,29.92481,119.64012,29.73090,-1.00000,-1.00000,-8.05977,-0.27184,0.11005,0.00508,0.20904,true
247.49000,120.07084,30.03094,120.11167,29.95016,119.94900,30.03090,1.00000,1.00000,-8.09306,-0.28620,0.02516,0.18944,0.30986,true
247.50000,120.17104,29.99468,120.12586,29.96080,119.64012,29.73090,-1.00000,-1.00000,-8.05946,-0.22486,0.03951,0.05361,0.26877,true
247.51000,120.12756,29.85503,120.12626,29.93553,119.94900,30.03090,1.00000,1.00000,-7.99560,-0.19534,0.22438,0.12553,0.07943,true
247.52000,120.10777,29.84358,120.12184,29.91356,119.64012,29.73090,-1.00000,-1.00000,-8.03916,-0.12891,0.00140,0.11384,0.28618,true
247.53000,120.09361,29.88686,120.11510,29.90718,119.94900,30.03090,1.00000,1.00000,-8.01278,-0.08198,0.22836,0.05705,0.11319,true
247.54000,120.06373,29.96690,120.10283,29.92145,119.64012,29.73090,-1.00000,-1.00000,-8.01996,0.03104,0.00328,0.06934,0.26281,true
247.55000,120.14641,30.08237,120.11324,29.95990,119.94900,30.03090,1.00000,1.00000,-8.02519,0.12806,0.10742,0.09314,0.21234,true
247.56000,120.08436,29.85993,120.10634,29.93601,119.64012,29.73090,-1.00000,-1.00000,-8.01315,0.21890,0.12929,0.19925,0.43719,true
247.57000,120.07146,30.01773,120.09801,29.95554,119.94900,30.03090,1.00000,1.00000,-7.93380,0.21643,0.03136,-0.04230,0.31223,true
247.58000,120.17694,29.96404,120.11686,29.95757,119.64012,29.73090,-1.00000,-1.00000,-7.98309,0.28952,0.18161,0.04123,0.34189,true
247.59000,120.12832,29.93193,120.11960,29.95144,119.94900,30.03090,1.00000,1.00000,-7.97984,0.30687,0.10829,0.15654,0.22424,true
247.60000,120.17402,29.81330,120.13260,29.91844,119.64012,29.73090,-1.00000,-1.00000,-8.00022,0.32132,0.09567,0.05268,0.28706,true
247.61000,120.07051,29.76914,120.11777,29.88277,119.94900,30.03090,1.00000,1.00000,-7.97676,0.35022,0.08955,0.07527,0.22480,true
247.62000,120.02767,29.83721,120.09624,29.87188,119.64012,29.73090,-1.00000,-1.00000,-7.98667,0.40589,0.11532,0.07765,0.26751,true
247.63000,120.13372,29.96487,120.10520,29.89410,119.94900,30.03090,1.00000,1.00000,-7.96761,0.51960,0.10269,0.08331,0.21950,true
247.64000,120.11561,29.96655,120.10768,29.91141,119.64012,29.73090,-1.00000,-1.00000,-7.95757,0.48626,0.05177,0.08759,0.30984,true
247.65000,120.14858,30.06302,120.11745,29.94763,119.94900,30.03090,1.00000,1.00000,-7.92863,0.57716,0.13491,0.09207,0.18090,true
247.66000,120.12470,29.87823,120.11919,29.93105,119.64012,29.73090,-1.00000,-1.00000,-7.91648,0.58237,0.12295,0.13641,0.40365,true
247.67000,120.17375,29.98987,120.13222,29.94510,119.94900,30.03090,1.00000,1.00000,-7.91301,0.60236,0.04778,0.03934,0.24378,true
247.68000,120.17254,29.90054,120.14185,29.93446,119.64012,29.73090,-1.00000,-1.00000,-7.96223,0.70644,0.11757,0.03760,0.32962,true
247.69000,120.08613,29.86844,120.12854,29.91868,119.94900,30.03090,1.00000,1.00000,-7.94565,0.75370,0.05237,0.09146,0.24800,true
247.70000,120.09405,29.98261,120.12030,29.93396,119.64012,29.73090,-1.00000,-1.00000,-7.94112,0.78235,0.22137,0.13855,0.46263,true
247.71000,120.22455,29.94283,120.14521,29.93608,119.94900,30.03090,1.00000,1.00000,-7.92526,0.83174,0.00902,0.07475,0.27425,true
247.72000,120.20066,29.86703,120.15846,29.91958,119.64012,29.73090,-1.00000,-1.00000,-7.97296,0.86339,0.24948,0.06904,0.43654,true
247.73000,120.10265,29.96130,120.14512,29.92955,119.78519,30.03090,0.32641,1.00000,-7.96621,0.92486,-0.03200,0.10834,0.17049,true
247.74000,120.11748,29.92551,120.13852,29.92858,120.08165,29.73090,0.66704,-1.00000,-7.98991,1.05230,0.15049,0.08724,0.45852,true
247.75000,120.03365,29.95406,120.11346,29.93467,119.77277,30.03090,-1.00000,1.00000,-7.97551,1.06885,0.02354,0.09530,0.14218,true
247.76000,119.98662,29.85574,120.08316,29.91581,120.08165,29.73090,1.00000,-1.00000,-8.02153,1.12476,0.18624,0.10625,0.48108,true
247.77000,120.11477,30.03492,120.09071,29.94427,119.77277,30.03090,-1.00000,1.00000,-7.96480,1.17650,-0.01826,-0.04563,0.18224,true
247.78000,120.23840,29.90850,120.12600,29.93572,120.08165,29.73090,1.00000,-1.00000,-7.92240,1.18750,0.15418,0.08084,0.47067,true
247.79000,120.10396,29.83546,120.12073,29.91177,119.77277,30.03090,-1.00000,1.00000,-7.91099,1.18928,0.01666,0.21157,0.21747,true
247.80000,120.16170,29.91028,120.13052,29.91141,120.08165,29.73090,1.00000,-1.00000,-7.89273,1.23842,0.26581,0.01360,0.33347,true
247.81000,120.04348,29.96259,120.10972,29.92364,119.77277,30.03090,-1.00000,1.00000,-7.95184,1.28298,0.11633,0.19670,0.19354,true
247.82000,120.07973,30.02173,120.10256,29.94708,120.08165,29.73090,1.00000,-1.00000,-7.93731,1.32876,0.11440,0.03001,0.49038,true
247.83000,120.12429,29.86631,120.10775,29.92778,119.77277,30.03090,-1.00000,1.00000,-7.94362,1.42486,0.07889,0.08318,0.11306,true
247.84000,120.05572,29.95700,120.09532,29.93476,120.08165,29.73090,1.00000,-1.00000,-7.90655,1.46362,0.01363,0.07927,0.60006,true
247.85000,120.18681,29.97210,120.11718,29.94368,119.77277,30.03090,-1.00000,1.00000,-7.89354,1.50704,0.18433,0.10225,0.14637,true
247.86000,120.13914,29.94788,120.12243,29.94468,120.08165,29.73090,1.00000,-1.00000,-7.86323,1.58847,0.11709,0.07289,0.51936,true
247.87000,120.10018,30.01307,120.11711,29.96102,119.77277,30.03090,-1.00000,1.00000,-7.80448,1.65394,0.02919,0.07846,0.16978,true
247.88000,120.15161,29.94239,120.12535,29.95657,120.08165,29.73090,1.00000,-1.00000,-7.80623,1.66752,0.17831,0.12006,0.53876,true
247.89000,120.12864,29.80979,120.12614,29.92150,119.77277,30.03090,-1.00000,1.00000,-7.80533,1.71856,0.10067,0.07962,0.10865,true
247.90000,120.01215,29.91555,120.09890,29.92008,120.08165,29.73090,1.00000,-1.00000,-7.81089,1.72137,-0.01751,0.09339,0.62969,true
247.91000,120.20204,30.07160,120.12355,29.95628,119.77277,30.03090,-0.73795,1.00000,-7.84915,1.75729,0.24830,0.01629,0.15226,true
247.92000,120.17887,30.01282,120.13676,29.96979,120.08165,29.73090,1.00000,-1.00000,-7.78961,1.89045,0.04957,0.05851,0.57690,true
247.93000,120.06435,29.97563,120.11946,29.97118,119.77277,30.03090,-1.00000,1.00000,-7.74872,1.92141,0.16924,0.09639,0.19710,true
247.94000,120.07720,29.89164,120.10937,29.95218,120.08165,29.73090,1.00000,-1.00000,-7.76598,1.97737,0.05688,0.06031,0.58210,true
247.95000,120.05244,29.86210,120.09576,29.93066,119.77277,30.03090,-1.00000,1.00000,-7.75213,2.00180,0.18538,0.20173,0.26518,true
247.96000,120.16372,29.82717,120.11200,29.90593,120.08165,29.73090,1.00000,-1.00000,-7.72192,2.07402,0.00579,-0.01435,0.53773,true
247.97000,120.05768,29.89390,120.09902,29.90306,119.77277,30.03090,-1.00000,1.00000,-7.74240,2.17451,0.26887,0.01273,0.14322,true
247.98000,120.12974,29.89258,120.10636,29.90055,119.46389,29.73090,-1.00000,-1.00000,-7.72422,2.19197,-0.09637,0.19999,0.55123,true
247.99000,120.10744,29.78528,120.10662,29.87301,119.77277,30.03090,1.00000,1.00000,-7.71813,2.25014,0.25756,0.00372,0.13090,true
248.00000,120.10348,29.95931,120.10587,29.89363,119.46389,29.73226,-1.00000,-0.95565,-7.69521,2.27924,0.10114,0.19999,0.61220,true
248.01000,120.22500,30.00868,120.13433,29.92112,119.77277,30.03226,1.00000,1.00000,-7.65683,2.36765,0.07927,0.04514,0.12480,true
248.02000,120.12820,29.96805,120.13287,29.93233,119.46389,29.73226,-1.00000,-1.00000,-7.65205,2.38787,0.09209,-0.01892,0.47925,true
248.03000,120.11214,29.90586,120.12791,29.92601,119.77277,30.03226,1.00000,1.00000,-7.62423,2.46012,0.08438,0.19014,0.28127,true
248.04000,120.08629,29.95147,120.11797,29.93209,119.46389,29.73226,-1.00000,-1.00000,-7.62934,2.51337,0.10648,-0.00515,0.49830,true
248.05000,120.23886,29.87952,120.14685,29.91953,119.77277,30.03226,1.00000,1.00000,-7.61113,2.58481,0.16944,0.10322,0.21554,true
248.06000,120.18070,29.90880,120.15494,29.91697,119.46389,29.73226,-1.00000,-1.00000,-7.56525,2.57365,0.03449,0.08708,0.54951,true
248.07000,120.19656,29.87649,120.16488,29.90730,119.77277,30.03226,1.00000,1.00000,-7.57053,2.66764,0.17440,0.10605,0.22458,true
248.08000,120.20678,29.94501,120.17489,29.91631,119.46389,29.73226,-1.00000,-1.00000,-7.57992,2.67644,0.13180,0.06850,0.60689,true
248.09000,120.15871,30.02294,120.17103,29.94178,119.77277,30.03226,1.00000,1.00000,-7.55818,2.74947,0.11868,0.11923,0.25667,true
248.10000,119.99543,29.78974,120.12907,29.90546,119.46389,29.73226,-1.00000,-1.00000,-7.54671,2.78873,0.08593,0.08558,0.56673,true
248.11000,119.90533,29.90352,120.07562,29.90499,119.77277,30.03226,1.00000,1.00000,-7.51821,2.81228,0.10211,0.03130,0.13701,true
248.12000,120.08031,30.04269,120.07674,29.93789,119.46389,29.73226,-1.00000,-1.00000,-7.50667,2.89762,0.02089,0.08304,0.55182,true
