time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.67000,22.01000,30.00000,162.18698,119.94889,2.18698,-0.05111,0.37486,-0.00892,0.37464,-0.00892,22.00876,30.00003,21.66408,30.00894,2.99716,0.00000,0.34479,false,true,true,false,false,true
0.68000,22.04000,30.00000,162.18715,119.94889,2.18715,-0.05111,0.37489,-0.00892,0.37470,-0.00892,22.03878,30.00003,21.69406,30.00894,2.99757,0.00000,0.34484,false,true,true,false,false,true
0.69000,22.07000,30.00000,162.18729,119.94889,2.18729,-0.05111,0.37491,-0.00892,0.37474,-0.00892,22.06880,30.00003,21.72404,30.00894,2.99794,0.00000,0.34488,false,true,true,false,false,true
0.70000,22.10000,30.00000,162.18741,119.94889,2.18741,-0.05111,0.37493,-0.00892,0.37478,-0.00892,22.09882,30.00002,21.75402,30.00894,2.99826,0.00000,0.34492,false,true,true,false,false,true
0.71000,22.13000,30.00000,162.18751,119.94889,2.18751,-0.05111,0.37495,-0.00892,0.37482,-0.00892,22.12884,30.00002,21.78401,30.00894,2.99854,0.00000,0.34495,false,true,true,false,false,true
0.72000,22.16000,30.00000,162.18759,119.94889,2.18759,-0.05111,0.37496,-0.00892,0.37485,-0.00892,22.15886,30.00002,21.81400,30.00894,2.99879,0.00000,0.34498,false,true,true,false,false,true
0.73000,22.19000,30.00000,162.18766,119.94889,2.18766,-0.05111,0.37498,-0.00892,0.37488,-0.00892,22.18887,30.00002,21.84399,30.00894,2.99901,0.00000,0.34500,false,true,true,false,false,true
0.74000,22.22000,30.00000,162.18772,119.94889,2.18772,-0.05111,0.37499,-0.00892,0.37490,-0.00892,22.21888,30.00002,21.87398,30.00894,2.99920,0.00000,0.34502,false,true,true,false,false,true
0.75000,22.25000,30.00000,162.18777,119.94889,2.18777,-0.05111,0.37499,-0.00892,0.37492,-0.00892,22.24890,30.00002,21.90397,30.00894,2.99936,0.00000,0.34504,false,true,true,false,false,true
0.76000,22.28000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37494,-0.00892,22.27891,30.00002,21.93397,30.00894,2.99949,0.00000,0.34506,false,true,true,false,false,true
0.77000,22.31000,30.00000,162.18784,119.94889,2.18784,-0.05111,0.37501,-0.00892,0.37495,-0.00892,22.30892,30.00002,21.96396,30.00894,2.99961,0.00000,0.34507,false,true,true,false,false,true
0.78000,22.34000,30.00000,162.18786,119.94889,2.18786,-0.05111,0.37501,-0.00892,0.37496,-0.00892,22.33893,30.00002,21.99396,30.00894,2.99971,0.00000,0.34508,false,true,true,false,false,true
0.79000,22.37000,30.00000,162.18787,119.94889,2.18787,-0.05111,0.37501,-0.00892,0.37497,-0.00892,22.36893,30.00002,22.02396,30.00894,2.99979,0.00000,0.34509,false,true,true,false,false,true
0.80000,22.40000,30.00000,162.18789,119.94889,2.18789,-0.05111,0.37501,-0.00892,0.37498,-0.00892,22.39894,30.00002,22.05396,30.00894,2.99986,0.00000,0.34510,false,true,true,false,false,true
0.81000,22.43000,30.00000,162.18789,119.94889,2.18789,-0.05111,0.37502,-0.00892,0.37499,-0.00892,22.42895,30.00002,22.08395,30.00894,2.99992,0.00000,0.34511,false,true,true,false,false,true
