time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.83000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.84000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.85000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.86000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.87000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.88000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.89000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.90000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.91000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.92000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
